deal_id,account_id,owner,created_date,stage_date_discovery,stage_date_evaluation,stage_date_proposal,stage_date_negotiation,stage_date_closed_won,stage_date_closed_lost
b243177c-5a35-480a-9dbd-aca0ff660b13,8086f36a-a095-418e-ace4-720980f6c8cb,Noah,2024-12-02 16:51:27+00:00,2024-12-04 16:51:27+00:00,,,,,2024-12-08 16:51:27+00:00
737310d8-4632-4a40-836c-b4fbb58e20ca,d69c4ad0-3a6a-4f93-829c-9f6e57abe11e,Henry,2025-07-24 22:12:34+00:00,2025-07-25 22:12:34+00:00,2025-07-28 22:12:34+00:00,2025-07-30 22:12:34+00:00,,,2025-08-05 22:12:34+00:00
e1cffc0a-9891-492e-83a0-cd16022d714b,ae1b63ef-15f4-49c3-a278-ee7cb8428682,William,2025-02-25 01:14:01+00:00,2025-03-01 01:14:01+00:00,2025-03-03 01:14:01+00:00,,,,2025-03-04 01:14:01+00:00
22884ab0-12ad-4055-8985-89b90c10eff1,fe8c69cd-d879-4393-8ea7-4687506d680d,Katherine,2025-06-13 09:15:18+00:00,2025-06-14 09:15:18+00:00,2025-06-18 09:15:18+00:00,2025-06-21 09:15:18+00:00,2025-06-26 09:15:18+00:00,,2025-07-03 09:15:18+00:00
45030837-5224-4ad6-af09-f8e3449c0b0b,d4b37014-336a-4ded-8d4c-198983364c6b,Noah,2025-02-25 14:54:08+00:00,2025-02-26 14:54:08+00:00,2025-03-01 14:54:08+00:00,2025-03-02 14:54:08+00:00,2025-03-03 14:54:08+00:00,,2025-03-04 14:54:08+00:00
ca374208-2357-4324-aa2d-42b9d4394021,76162a0b-0fbf-4a10-b8f9-039157042618,Marissa,2025-03-02 02:06:50+00:00,2025-03-09 02:06:50+00:00,2025-03-11 02:06:50+00:00,2025-03-21 02:06:50+00:00,2025-03-26 02:06:50+00:00,2025-03-28 02:06:50+00:00,
e6b01400-612c-46e8-9e56-a6bd7de99ceb,3d347c23-55a6-40d3-9681-249778e8918e,Henry,2024-11-29 15:47:11+00:00,2024-12-04 15:47:11+00:00,2024-12-09 15:47:11+00:00,2024-12-11 15:47:11+00:00,2024-12-15 15:47:11+00:00,,2024-12-17 15:47:11+00:00
86b1962b-eb22-4300-837a-0f7bd49314c0,529374dd-5929-4514-b1f9-1487ad7f5329,Jack,2025-04-09 07:20:23+00:00,2025-04-16 07:20:23+00:00,2025-04-19 07:20:23+00:00,2025-04-24 07:20:23+00:00,,,2025-05-03 07:20:23+00:00
155766c0-df1b-4073-be31-117cc655d1fc,9c4c8507-f18e-47f9-a9f0-a185b5724f66,Quinn,2025-03-23 21:51:43+00:00,2025-03-29 21:51:43+00:00,2025-04-09 21:51:43+00:00,2025-04-11 21:51:43+00:00,2025-04-13 21:51:43+00:00,,2025-04-20 21:51:43+00:00
6f8d0445-38fb-4cf7-bc27-e17dbef22393,d8e7ae6b-3650-4157-9dc2-60fe90d51da6,Katherine,2025-06-30 22:15:11+00:00,2025-07-02 22:15:11+00:00,2025-07-07 22:15:11+00:00,2025-07-09 22:15:11+00:00,2025-07-12 22:15:11+00:00,,2025-07-15 22:15:11+00:00
71907ca6-ecc9-45ce-8289-bf2c3045185d,f594b0a2-d2c8-454b-89dd-487822c6cf64,Mary,2024-12-27 21:19:39+00:00,2025-01-01 21:19:39+00:00,2025-01-04 21:19:39+00:00,2025-01-20 21:19:39+00:00,2025-01-27 21:19:39+00:00,2025-01-30 21:19:39+00:00,
12b9832c-5381-4ba5-8e20-400e5030019f,15ea1eeb-d3a7-4180-8280-10f7a6b757af,Isabella,2025-04-06 11:16:48+00:00,2025-04-09 11:16:48+00:00,2025-04-13 11:16:48+00:00,2025-04-16 11:16:48+00:00,2025-04-17 11:16:48+00:00,,2025-04-22 11:16:48+00:00
bfa928d5-335e-420c-a8b8-4efa0086e6fd,7b00011a-53ff-41b7-8633-8784c7835cb9,Isabella,2025-08-21 17:08:13+00:00,2025-08-23 17:08:13+00:00,2025-09-06 17:08:13+00:00,2025-09-08 17:08:13+00:00,2025-09-15 17:08:13+00:00,2025-09-17 17:08:13+00:00,
869f338e-2ac4-426f-9151-9de5897314e5,8d83a273-03a7-476a-91be-8e87ccb5cc3d,Taylor,2024-10-16 14:45:23+00:00,2024-10-17 14:45:23+00:00,2024-10-21 14:45:23+00:00,2024-10-25 14:45:23+00:00,2024-10-29 14:45:23+00:00,2024-11-02 14:45:23+00:00,
81a926fb-e72b-481a-92eb-b4822b27250e,034cdcbe-e31f-4864-bb99-b79f66324f4c,Katherine,2025-04-25 08:40:22+00:00,2025-04-30 08:40:22+00:00,2025-05-03 08:40:22+00:00,2025-05-06 08:40:22+00:00,2025-05-08 08:40:22+00:00,2025-05-13 08:40:22+00:00,
af79e437-ff4c-4b1f-ade8-d5ba9ed756d4,d1af47ba-f4e6-47bc-9b41-13f4505dd973,Peter,2025-06-05 03:51:06+00:00,2025-06-09 03:51:06+00:00,2025-06-16 03:51:06+00:00,2025-06-21 03:51:06+00:00,2025-06-27 03:51:06+00:00,,2025-06-29 03:51:06+00:00
7c6e5d27-1f0b-44f9-b2e7-3dacb64eab10,789c2c6f-8246-454c-b51e-42d80d093046,Katherine,2025-04-03 09:47:29+00:00,2025-04-12 09:47:29+00:00,2025-04-18 09:47:29+00:00,2025-04-20 09:47:29+00:00,2025-05-06 09:47:29+00:00,2025-05-10 09:47:29+00:00,
9a5cf937-151e-4d90-b409-7a0704fe4fb5,31c89b38-d2cd-4d46-95ff-9570f4000256,Katherine,2025-03-20 10:54:54+00:00,2025-03-24 10:54:54+00:00,2025-04-01 10:54:54+00:00,,,,2025-04-04 10:54:54+00:00
f7b93af5-2466-487d-a420-a38e7ea36069,28f2361f-1421-4cc2-8677-6877fe4335fa,Jack,2025-09-01 00:46:41+00:00,2025-09-02 00:46:41+00:00,2025-09-06 00:46:41+00:00,2025-09-09 00:46:41+00:00,2025-09-18 00:46:41+00:00,,2025-09-21 00:46:41+00:00
3449baf1-07e7-4350-88bc-7d1b3950fe32,5371c40e-61c3-49dc-998e-65dcde134d8d,Marissa,2025-09-06 18:49:14+00:00,2025-09-08 18:49:14+00:00,2025-09-09 18:49:14+00:00,2025-09-11 18:49:14+00:00,2025-09-14 18:49:14+00:00,,2025-09-15 18:49:14+00:00
a75630fd-fbd6-48f0-bd5a-1fa01cc39668,2d3c641b-a9d1-4ac8-a22c-3a2508070606,Maria,2025-06-28 10:07:24+00:00,2025-06-30 10:07:24+00:00,2025-07-06 10:07:24+00:00,2025-07-09 10:07:24+00:00,2025-07-12 10:07:24+00:00,,2025-07-13 10:07:24+00:00
51ba5609-9c94-4adc-a9f9-fa1b264af281,cfe4cb7f-b337-4125-9bac-fe8fbdd14875,Quinn,2024-12-08 05:33:25+00:00,2024-12-10 05:33:25+00:00,2024-12-14 05:33:25+00:00,2024-12-16 05:33:25+00:00,2024-12-25 05:33:25+00:00,2024-12-27 05:33:25+00:00,
4ae6042b-9fb1-4d91-b082-8d424788000f,a54cca18-9075-4c67-a6b0-baea6acec80e,Olivia,2024-10-08 06:04:37+00:00,2024-10-20 06:04:37+00:00,2024-10-24 06:04:37+00:00,2024-10-28 06:04:37+00:00,2024-10-29 06:04:37+00:00,2024-11-03 06:04:37+00:00,
4a3daea8-4d12-4314-a15b-b57903d03c17,abf23f19-4371-4b6e-b1b0-50605f2e7c87,Taylor,2025-03-10 11:30:07+00:00,2025-03-16 11:30:07+00:00,2025-03-17 11:30:07+00:00,2025-03-23 11:30:07+00:00,2025-03-29 11:30:07+00:00,,2025-03-31 11:30:07+00:00
102f6577-50bc-4402-920b-951b83877b35,35e28af7-6190-47da-8f4e-16722e5019c3,Quinn,2025-04-22 06:49:25+00:00,2025-04-25 06:49:25+00:00,2025-04-28 06:49:25+00:00,,,,2025-05-04 06:49:25+00:00
2b89a0e6-4a6f-4d55-9f45-9e780fe2fc65,a97be0c8-40ce-4bbc-80f7-ef68c9d04280,Isabella,2024-11-05 01:54:58+00:00,2024-11-12 01:54:58+00:00,2024-11-20 01:54:58+00:00,2024-11-25 01:54:58+00:00,2024-11-29 01:54:58+00:00,,2024-11-30 01:54:58+00:00
7b99bdc5-85c0-4ab0-b01c-631fa184056a,2357ad05-2223-49eb-a0e3-4d7fcfb19fc3,Henry,2024-09-18 20:36:33+00:00,2024-09-20 20:36:33+00:00,2024-09-28 20:36:33+00:00,,,,2024-10-01 20:36:33+00:00
c97f5596-58a6-4390-ae2f-5d036de4de37,2e46d634-1981-4597-afa8-b3916e39293b,Samuel,2025-03-07 05:42:46+00:00,2025-03-09 05:42:46+00:00,2025-03-18 05:42:46+00:00,2025-03-19 05:42:46+00:00,2025-03-20 05:42:46+00:00,2025-03-24 05:42:46+00:00,
65e46ad2-e4a1-47bc-a7ef-826a04773603,2fad39b1-4e42-47b7-8d4e-cc51741849a1,Jack,2025-02-25 14:50:47+00:00,2025-03-05 14:50:47+00:00,,,,,2025-03-07 14:50:47+00:00
ad3a567e-b1ca-457a-81d9-774f53c10fb0,58ab8675-9603-45c3-863b-6c62a566f96c,Noah,2025-03-17 05:42:40+00:00,2025-03-24 05:42:40+00:00,2025-03-29 05:42:40+00:00,2025-04-10 05:42:40+00:00,,,2025-04-19 05:42:40+00:00
fdc1fbe1-622d-4cb9-8e48-65628966a650,0bd5a8f4-46f3-45b4-a8db-11d3c97f7e46,Samuel,2025-03-15 03:27:02+00:00,2025-03-18 03:27:02+00:00,2025-03-20 03:27:02+00:00,2025-03-22 03:27:02+00:00,2025-03-28 03:27:02+00:00,2025-03-29 03:27:02+00:00,
1b058432-db52-4fb3-9b40-ca79f633476b,6e9c3725-1cb7-40ea-a14c-77e59cdb5418,Katherine,2025-04-14 06:02:54+00:00,2025-04-15 06:02:54+00:00,2025-04-22 06:02:54+00:00,2025-04-29 06:02:54+00:00,2025-05-09 06:02:54+00:00,,2025-05-13 06:02:54+00:00
9902c6f8-1d81-4012-8a3d-5132ee7b02c0,92f61971-d42d-48d3-aeee-9c223d361c61,Rachel,2025-07-08 14:18:24+00:00,2025-07-14 14:18:24+00:00,2025-07-16 14:18:24+00:00,2025-07-19 14:18:24+00:00,2025-07-24 14:18:24+00:00,,2025-07-25 14:18:24+00:00
cb93eec2-9df4-456f-aff8-6b1278cd1574,f9e1fda6-a3cd-4291-ae24-e6a7e4c0c5f2,Maria,2025-06-07 12:37:24+00:00,2025-06-11 12:37:24+00:00,2025-06-13 12:37:24+00:00,2025-06-17 12:37:24+00:00,2025-06-24 12:37:24+00:00,,2025-06-29 12:37:24+00:00
49de90d9-b61b-4d88-94ce-ec4de9233445,329af529-df50-4483-a485-03ae6d99d182,Taylor,2025-05-01 11:05:37+00:00,2025-05-02 11:05:37+00:00,2025-05-07 11:05:37+00:00,2025-05-09 11:05:37+00:00,2025-05-14 11:05:37+00:00,,2025-05-16 11:05:37+00:00
8715c52b-fe93-421c-a93a-ffc245e9d9f6,e2cf8492-b155-41dd-9cf1-c506eb32dc38,Marissa,2025-02-03 08:57:44+00:00,2025-02-08 08:57:44+00:00,2025-02-10 08:57:44+00:00,2025-02-12 08:57:44+00:00,2025-02-14 08:57:44+00:00,,2025-02-20 08:57:44+00:00
2ca596a2-6b72-4998-b790-faeea36d4f0f,81a2cae2-5504-44ee-bf6b-43ddd124e9bb,Samuel,2025-06-17 20:28:19+00:00,2025-06-23 20:28:19+00:00,2025-06-30 20:28:19+00:00,2025-07-04 20:28:19+00:00,2025-07-09 20:28:19+00:00,,2025-07-13 20:28:19+00:00
ad3d3c03-ca25-456b-8bc7-ae344fe40791,8fa4b7c5-ab74-4d09-8d10-efa6c1dedd8b,William,2025-05-14 07:52:40+00:00,2025-05-15 07:52:40+00:00,2025-05-19 07:52:40+00:00,,,,2025-05-25 07:52:40+00:00
25421812-8840-495e-af0b-45ce9a9ba6fe,6e6eaeb3-3c22-4ea1-9756-76c9433e0c37,William,2025-06-10 21:57:01+00:00,2025-06-12 21:57:01+00:00,2025-06-24 21:57:01+00:00,2025-07-01 21:57:01+00:00,2025-07-07 21:57:01+00:00,2025-07-09 21:57:01+00:00,
1da287f5-f0ee-44b4-9e41-6196d792d6ff,736fb314-7663-4502-85db-b77fab6e0a66,Isabella,2025-06-06 13:28:51+00:00,2025-06-09 13:28:51+00:00,2025-06-11 13:28:51+00:00,2025-06-16 13:28:51+00:00,2025-06-23 13:28:51+00:00,,2025-06-25 13:28:51+00:00
f457ea74-28d6-42b1-85cd-046024842e1b,71540f2c-be89-4149-9f61-4705597583b9,Peter,2024-12-08 11:23:35+00:00,2024-12-12 11:23:35+00:00,2024-12-17 11:23:35+00:00,,,,2024-12-21 11:23:35+00:00
24ebeacf-fae1-4e8d-9dfc-7bfa84e2effe,06da1a59-c590-427f-86d4-a1ac2e6de306,Katherine,2025-07-01 11:04:04+00:00,2025-07-03 11:04:04+00:00,2025-07-06 11:04:04+00:00,2025-07-07 11:04:04+00:00,2025-07-11 11:04:04+00:00,,2025-07-13 11:04:04+00:00
5e5e6246-3da5-480b-a0a3-2c974c6ea4c7,577e1122-3f1f-4bb3-a174-7f92e5e744a8,Olivia,2025-01-11 13:34:53+00:00,2025-01-17 13:34:53+00:00,2025-01-26 13:34:53+00:00,2025-02-13 13:34:53+00:00,2025-02-23 13:34:53+00:00,2025-02-25 13:34:53+00:00,
5574107a-3e38-4c6e-afcc-b1b330764624,92bf0aa0-ccce-463d-8c43-6f3d7220c697,Quinn,2024-10-24 19:02:08+00:00,2024-10-25 19:02:08+00:00,,,,,2024-10-27 19:02:08+00:00
a0f1adde-7bf1-4232-99c4-8f541e6e1f87,1e3f772a-f646-4e46-aae3-7f1aa4348355,William,2024-10-06 09:33:25+00:00,2024-10-11 09:33:25+00:00,2024-10-14 09:33:25+00:00,2024-10-15 09:33:25+00:00,,,2024-10-22 09:33:25+00:00
ea1b146d-bb1b-43f0-b228-63948ddd9333,24591ac0-914a-434c-bcc3-ed409387bf44,Marissa,2025-02-15 09:31:47+00:00,2025-02-19 09:31:47+00:00,2025-03-11 09:31:47+00:00,,,,2025-03-16 09:31:47+00:00
2d4e7396-8ab3-4e0d-b39e-c1548f04d630,72bdacd4-ff30-4eef-b063-398dd89fb47d,Isabella,2025-08-27 11:02:31+00:00,2025-09-03 11:02:31+00:00,2025-09-06 11:02:31+00:00,2025-09-10 11:02:31+00:00,,,2025-09-16 11:02:31+00:00
fce940ed-d2f8-4dc8-81f1-5242c3911082,fc88e8d6-ef19-4482-be87-d053aa5106f7,Henry,2025-08-29 18:07:09+00:00,2025-08-30 18:07:09+00:00,2025-09-07 18:07:09+00:00,2025-09-11 18:07:09+00:00,2025-09-14 18:07:09+00:00,,2025-09-16 18:07:09+00:00
4e77f7ca-d9ff-4600-8b74-7014c5a2214d,6f1736c8-e3cf-4ea1-8856-fadba63e7b55,Noah,2025-01-16 07:48:01+00:00,2025-01-19 07:48:01+00:00,2025-01-24 07:48:01+00:00,2025-01-25 07:48:01+00:00,2025-01-26 07:48:01+00:00,,2025-01-29 07:48:01+00:00
fe7075af-6bb8-41dc-9b1d-0d6c2e22a113,b911baef-ecfa-4f13-8d1c-38c5230fa56f,Quinn,2025-04-17 00:20:09+00:00,2025-04-20 00:20:09+00:00,2025-04-21 00:20:09+00:00,,,,2025-04-25 00:20:09+00:00
8691bab3-b0d9-4e28-bf48-2fa9036156a8,c7447a08-c4d0-4487-838d-f65de0087efc,Maria,2025-03-07 11:46:21+00:00,2025-03-09 11:46:21+00:00,2025-03-15 11:46:21+00:00,2025-03-20 11:46:21+00:00,2025-03-27 11:46:21+00:00,2025-04-05 11:46:21+00:00,
0190028a-ccd6-45c4-b61f-b2d5c78e480c,38e2068d-43de-42c4-bb10-db98dcb09fbb,Henry,2025-01-30 23:52:35+00:00,2025-02-02 23:52:35+00:00,2025-02-04 23:52:35+00:00,2025-02-07 23:52:35+00:00,2025-02-09 23:52:35+00:00,2025-02-10 23:52:35+00:00,
72bc91ee-92a8-446c-bd19-83dfc0154c63,c2209ebb-7cfc-4b0c-891b-8c7a8222e206,Jack,2025-05-08 07:09:23+00:00,2025-05-17 07:09:23+00:00,2025-05-29 07:09:23+00:00,2025-06-02 07:09:23+00:00,2025-06-06 07:09:23+00:00,,2025-06-12 07:09:23+00:00
2aeb9b41-ff77-4f09-b6d9-3c911b9be478,bfed4395-e7a1-4b93-94e1-bf119b9bc347,Quinn,2025-09-09 03:12:48+00:00,2025-09-13 03:12:48+00:00,2025-09-14 03:12:48+00:00,2025-09-16 03:12:48+00:00,,,2025-09-18 03:12:48+00:00
d92675a5-f8f3-46f7-8812-230e33e6ffab,396e662f-bcee-46f9-98f1-f9418fd71837,Marissa,2025-05-26 06:21:13+00:00,2025-05-28 06:21:13+00:00,2025-06-02 06:21:13+00:00,,,,2025-06-05 06:21:13+00:00
053e8b40-6aab-49d2-b493-515f55b14428,59e68339-7f40-47c2-a36e-80049e67f1d1,Katherine,2025-08-26 05:38:12+00:00,2025-08-27 05:38:12+00:00,2025-08-30 05:38:12+00:00,2025-09-04 05:38:12+00:00,,,2025-09-05 05:38:12+00:00
87b8bb02-2006-4559-9240-70d303ba35ab,24c4f566-2692-4cba-a4e6-3c2c6bcbdd52,Mary,2025-07-19 13:38:22+00:00,2025-07-22 13:38:22+00:00,2025-08-03 13:38:22+00:00,2025-08-08 13:38:22+00:00,2025-08-11 13:38:22+00:00,,2025-08-12 13:38:22+00:00
48b01a75-0138-4156-9c82-f398e32eca35,9f19b30f-f3ba-4b32-ad49-2630330f2ba1,Noah,2024-10-17 19:50:20+00:00,2024-10-19 19:50:20+00:00,2024-10-25 19:50:20+00:00,2024-10-26 19:50:20+00:00,2024-11-04 19:50:20+00:00,2024-11-07 19:50:20+00:00,
7c0d8247-17b8-4fb9-9ce2-c5f14414067c,ac010b67-1e9d-49ed-b5d3-cb22693d1b52,Olivia,2025-02-24 08:55:18+00:00,2025-02-26 08:55:18+00:00,2025-03-05 08:55:18+00:00,2025-03-11 08:55:18+00:00,2025-03-14 08:55:18+00:00,2025-03-16 08:55:18+00:00,
1351cd40-8b13-47ac-86f3-3873bec84cd8,bcff3c52-95ee-48f0-acd8-b38979dabbb5,Zachary,2025-06-03 00:30:23+00:00,2025-06-09 00:30:23+00:00,2025-06-10 00:30:23+00:00,2025-06-13 00:30:23+00:00,2025-06-16 00:30:23+00:00,,2025-06-18 00:30:23+00:00
922521f7-ddcd-4884-858d-25239af12843,d2465275-44cc-4283-8d06-cdfd92e46207,William,2025-02-19 21:52:34+00:00,2025-02-22 21:52:34+00:00,2025-02-26 21:52:34+00:00,2025-03-01 21:52:34+00:00,2025-03-03 21:52:34+00:00,,2025-03-04 21:52:34+00:00
ecf5fafa-ae25-418a-98d0-a45265817615,360639c7-3dad-45a2-adb2-97b192130752,William,2024-12-24 19:14:40+00:00,2024-12-29 19:14:40+00:00,2025-01-03 19:14:40+00:00,2025-01-09 19:14:40+00:00,2025-01-27 19:14:40+00:00,,2025-01-29 19:14:40+00:00
86bd3ed7-68c5-4273-be72-72e26a4a2201,0f6c922f-7e47-47ea-8b0f-caacdc907515,Luke,2025-02-27 00:03:22+00:00,2025-03-02 00:03:22+00:00,2025-03-09 00:03:22+00:00,,,,2025-03-15 00:03:22+00:00
468b2ca3-4628-4f8e-8948-5b70ff9e0693,11164d44-5ca8-4f29-9388-68af6389a07e,Zachary,2024-09-11 09:37:57+00:00,2024-09-13 09:37:57+00:00,2024-09-23 09:37:57+00:00,2024-09-28 09:37:57+00:00,2024-09-30 09:37:57+00:00,,2024-10-03 09:37:57+00:00
f94bde9f-a640-4f35-90b6-88dedfdd90bf,4f869f5a-f90a-499f-a564-d92eff310001,Marissa,2025-08-20 07:30:31+00:00,2025-08-21 07:30:31+00:00,2025-08-25 07:30:31+00:00,2025-08-28 07:30:31+00:00,2025-09-03 07:30:31+00:00,,2025-09-05 07:30:31+00:00
30ec6099-6a16-43c6-b994-8fc2b1590283,e2f516f7-5c1a-4867-be92-5aabe34784a1,William,2025-06-08 17:08:35+00:00,2025-06-13 17:08:35+00:00,2025-06-17 17:08:35+00:00,2025-06-21 17:08:35+00:00,2025-07-03 17:08:35+00:00,2025-07-19 17:08:35+00:00,
49a2fbdb-0343-4d04-ac4f-8b0c92d958fb,d226172d-a447-4ebe-bc4c-3f24e5f5a3b4,Noah,2024-09-22 01:52:40+00:00,2024-09-23 01:52:40+00:00,,,,,2024-09-27 01:52:40+00:00
b92c2c5d-548f-404a-83ef-a4fa8d5cb130,5845606f-845d-4ed1-9908-b44e63a59a9a,Maria,2025-08-10 00:41:29+00:00,2025-08-12 00:41:29+00:00,2025-08-15 00:41:29+00:00,2025-08-17 00:41:29+00:00,2025-08-22 00:41:29+00:00,2025-08-25 00:41:29+00:00,
c99fb865-c340-4d91-bb4d-5efe72a0b9c6,300d490c-7807-4a1c-b888-b8a758aa25ec,Olivia,2025-05-27 03:45:15+00:00,2025-05-28 03:45:15+00:00,2025-06-04 03:45:15+00:00,2025-06-06 03:45:15+00:00,2025-06-09 03:45:15+00:00,,2025-06-13 03:45:15+00:00
c4f95bb8-4709-40a4-99b0-3818e6125e13,c2aac49c-fd12-4738-b792-571c148d557a,Olivia,2025-06-23 04:30:33+00:00,2025-06-25 04:30:33+00:00,,,,,2025-06-26 04:30:33+00:00
242e1f47-884d-4b52-947d-4fb7f85e8c45,268a6344-f1ea-4899-a26e-81fce14e0be6,Quinn,2025-09-14 16:10:45+00:00,2025-09-15 16:10:45+00:00,2025-09-18 16:10:45+00:00,2025-09-20 16:10:45+00:00,2025-09-21 16:10:45+00:00,,2025-09-22 16:10:45+00:00
cba98be2-ff93-4d67-aae5-150fe7fd2366,b4c5e085-fa13-4305-b1f8-1115dcc3be8f,Peter,2024-09-18 13:20:22+00:00,2024-09-20 13:20:22+00:00,2024-09-22 13:20:22+00:00,2024-09-24 13:20:22+00:00,2024-09-26 13:20:22+00:00,2024-09-29 13:20:22+00:00,
182afabf-8bdc-4f8e-af91-cefeb9d7bfe0,87ac62ca-62b5-458c-b106-648525b84446,William,2025-07-08 23:34:21+00:00,2025-07-12 23:34:21+00:00,2025-07-14 23:34:21+00:00,2025-07-19 23:34:21+00:00,2025-07-23 23:34:21+00:00,,2025-07-31 23:34:21+00:00
e7047051-d7d2-40ee-86fc-f929418c66b9,5946c2a3-798f-46f4-a55f-7c4bde8590cd,Jack,2025-06-27 05:44:37+00:00,2025-06-28 05:44:37+00:00,2025-07-01 05:44:37+00:00,2025-07-04 05:44:37+00:00,2025-07-08 05:44:37+00:00,,2025-07-09 05:44:37+00:00
6ab874ff-8a45-47ad-af8c-a6fefd13fb9c,8d85e79c-1a62-4919-8b4f-71d2b5a64ca5,Luke,2024-09-16 07:18:21+00:00,2024-09-18 07:18:21+00:00,2024-09-20 07:18:21+00:00,2024-09-30 07:18:21+00:00,2024-10-08 07:18:21+00:00,,2024-10-16 07:18:21+00:00
685fa81c-5cfe-4a44-85dc-41824ac93dc8,174011f5-fdab-4c08-8d2e-3bd75f3db761,Taylor,2025-07-15 11:21:10+00:00,2025-07-17 11:21:10+00:00,2025-07-24 11:21:10+00:00,2025-07-31 11:21:10+00:00,2025-08-02 11:21:10+00:00,,2025-08-04 11:21:10+00:00
f493fba9-bb5c-4abe-9ffc-cfeabcaf91b4,550f2622-eb2a-47b9-a0d6-13c56fb3c551,Henry,2025-07-06 17:44:43+00:00,2025-07-08 17:44:43+00:00,2025-07-15 17:44:43+00:00,2025-07-20 17:44:43+00:00,2025-07-23 17:44:43+00:00,2025-07-26 17:44:43+00:00,
ba847c8d-7b66-42ab-8d18-f6498440fdc5,bcdcfa75-a8ed-4819-ad43-b178f19d0a19,Noah,2024-12-26 18:13:02+00:00,2024-12-30 18:13:02+00:00,,,,,2025-01-03 18:13:02+00:00
48d566a8-76f0-402f-9614-94084854b858,40f3107b-657d-4da4-a51c-6e09743bc96e,Taylor,2025-07-09 04:26:09+00:00,2025-07-13 04:26:09+00:00,2025-07-23 04:26:09+00:00,2025-07-27 04:26:09+00:00,2025-08-01 04:26:09+00:00,2025-08-10 04:26:09+00:00,
373cee78-be42-420c-96ff-e693bda02399,e80ea018-e7f0-4b67-9b96-6a0013588cd9,Peter,2024-09-30 19:58:41+00:00,2024-10-07 19:58:41+00:00,2024-10-10 19:58:41+00:00,2024-10-12 19:58:41+00:00,,,2024-10-14 19:58:41+00:00
05789508-34c8-4770-870f-d22e2999cd11,b1ba29ee-3ee9-45b5-a042-08376bc88d7b,Quinn,2025-08-21 10:09:44+00:00,2025-08-25 10:09:44+00:00,2025-08-27 10:09:44+00:00,2025-08-30 10:09:44+00:00,2025-09-06 10:09:44+00:00,,2025-09-08 10:09:44+00:00
5ebf447d-f870-4bf6-9a6a-c7c2da0a3014,5d27dab9-2c6c-4a78-a879-9930b80f3456,Rachel,2025-08-08 17:13:16+00:00,2025-08-09 17:13:16+00:00,2025-08-12 17:13:16+00:00,,,,2025-08-14 17:13:16+00:00
175a5f35-d7ed-43e6-a2e0-8fb63a4cf62a,b1630422-22d4-40c9-aceb-fc12b27a953a,Quinn,2024-10-22 18:20:03+00:00,2024-10-25 18:20:03+00:00,2024-11-02 18:20:03+00:00,2024-11-04 18:20:03+00:00,2024-11-10 18:20:03+00:00,,2024-11-12 18:20:03+00:00
01d4dd69-e625-4388-9110-121e81116abb,a1dd4718-7f95-4693-8e6f-20ac554f56fa,Henry,2025-06-09 01:08:21+00:00,2025-06-13 01:08:21+00:00,2025-06-24 01:08:21+00:00,,,,2025-06-26 01:08:21+00:00
25459efc-05a3-44a5-b606-11764615aab1,812e3f0e-d38a-4d67-ba9b-484e5aa55b63,Rachel,2025-07-08 09:46:13+00:00,2025-07-14 09:46:13+00:00,2025-07-17 09:46:13+00:00,2025-07-19 09:46:13+00:00,2025-07-22 09:46:13+00:00,2025-07-26 09:46:13+00:00,
3cf9007f-e657-477c-b694-2c5be8c95153,3d5fc61a-7271-41c8-a8d0-562fabcb7d97,Maria,2025-07-12 00:35:43+00:00,2025-07-20 00:35:43+00:00,2025-07-24 00:35:43+00:00,2025-07-29 00:35:43+00:00,,,2025-08-02 00:35:43+00:00
60a5ce22-e3bb-4164-b002-20658dcd018b,1285ac49-7a84-4b91-8763-a087ea5749ff,Taylor,2025-02-23 13:03:45+00:00,2025-02-28 13:03:45+00:00,2025-03-01 13:03:45+00:00,2025-03-04 13:03:45+00:00,2025-03-07 13:03:45+00:00,,2025-03-10 13:03:45+00:00
835d4acd-f587-4b3d-b842-8d1b624c8e4c,e2ced496-b666-4863-b518-4cfe686dbe0d,Mary,2025-02-15 01:18:50+00:00,2025-02-16 01:18:50+00:00,2025-02-20 01:18:50+00:00,,,,2025-02-22 01:18:50+00:00
9d01701a-eccf-4556-8178-afc886b561e4,12462e9e-c731-4966-a01a-aa53dfd9ad45,Maria,2024-10-14 09:32:24+00:00,2024-10-15 09:32:24+00:00,2024-10-17 09:32:24+00:00,2024-10-19 09:32:24+00:00,2024-10-25 09:32:24+00:00,2024-10-27 09:32:24+00:00,
db70d324-512e-4bbc-b9a5-d4858ada1a7b,035d0bcf-4a1e-4a4e-879e-d93f3a2cc58d,Olivia,2025-06-06 20:15:33+00:00,2025-06-12 20:15:33+00:00,2025-06-13 20:15:33+00:00,2025-06-17 20:15:33+00:00,2025-06-21 20:15:33+00:00,,2025-06-24 20:15:33+00:00
1edd9c60-96b4-4c2f-89ad-a2015a83bb15,edba5741-d862-4634-904e-e2116189a2b6,Katherine,2025-03-10 15:34:58+00:00,2025-03-13 15:34:58+00:00,2025-03-20 15:34:58+00:00,2025-03-25 15:34:58+00:00,2025-04-05 15:34:58+00:00,,2025-04-09 15:34:58+00:00
